artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,energy_scaled,valence_scaled,tempo_scaled,danceability_scaled,loudness_scaled
Kevi,5vBi5EO8ffxijyGlQRegoD,Good Morning,0.209,0.782,178500,0.536,0.0,8,0.0476,-11.541,1,0.3779999999999999,160.03,4,0.55,20,-0.1237348216382445,0.4247052324418139,1.3473555844192873,1.0613438130435446,-0.2332223035343146
John Craigie,3K4lCo2XEsTyHsg33tzoMJ,Degree in Mathematics from UC Santa Cruz (Live),0.845,0.637,211545,0.278,0.0,11,0.6990000000000001,-15.093,0,0.936,74.567,4,0.423,20,-1.1118123634602648,-0.06516289827682359,-1.4809005278849643,0.2988721644547789,-0.7744565903720916
Kid Tris,1CA8dyRnww1mMy3n94vRzd,Rain (feat. Rinzler),0.289,0.82,128067,0.391,7.73e-06,5,0.166,-10.503,1,0.308,119.991,4,0.33,16,-0.6790497191738761,-0.4238852302203925,0.022331346087495502,1.2611639692254277,-0.07505755417124799
ITSOKTOCRY,4p6JQMDwaMwVjar7rPdKzo,MERMAID HEARTEATER feat. SUPERLOVE,0.31,0.818,166400,0.69,1.76e-05,1,0.16,-6.51,1,0.151,150.113,4,0.733,31,0.46604789712373623,1.1305782082017397,1.0191689321168727,1.2506471189000654,0.5333738949681788
Beto Peña,1lh0P9CHhQsUrXrqTPXLV9,Bandida,0.0785,0.774,174265,0.8140000000000001,1.52e-05,10,0.242,-4.267,1,0.0322,102.02,3,0.974,31,0.9409378784645526,2.0601704877544296,-0.5723890661870527,1.0192764117420956,0.875149938148678
Sofiacz,2hsluTkqMvlkjWIMAhIvg5,Klaps,0.0034,0.759,165094,0.523,0.0216,1,0.644,-13.318,1,0.3979999999999999,160.06,4,0.381,0,-0.17352167452074943,-0.22716653205779017,1.3483483846178426,0.9404000343018784,-0.5039918214708938
IAMX,6bDjMOLeFJhErXlcsjFQId,Stardust - Ekhe Remix,0.000953,0.67,275987,0.802,0.000164,1,0.0834,-7.276,0,0.0621,124.014,4,0.205,23,0.8949807834960865,-0.9060389021875552,0.1554658527137547,0.4724001948232568,0.416655014417014
Ilsa,7izCXLtwC1VFBSJX84PSbD,"Nasty, Brutish",4.22e-05,0.233,290196,0.7559999999999999,0.914,4,0.191,-5.778,1,0.0463,122.867,4,0.414,14,0.7188119194502993,-0.09987796265845934,0.11750779178899252,-1.825531601268403,0.6449120419178558
Chanel Sosa,5Bi5uyMUtkeoBlQpqMLup9,Hit It Off,0.018,0.6559999999999999,267520,0.628,8.03e-06,7,0.215,-6.448,0,0.0513,130.03799999999998,4,0.412,0,0.22860290645332848,-0.10759242140993394,0.354820132583649,0.39878224254572014,0.5428211150650092
RKM,0Ocq15SlAlELwbQfsVd7a3,The Khonsu Project Reference,0.0909,0.7959999999999999,169196,0.508,0.0465,7,0.139,-9.663,1,0.2689999999999999,138.84799999999998,4,0.396,43,-0.23096804323133205,-0.16930809142173062,0.6463724575593748,1.1349617653210802,0.052937040689037096
Henry Purcell,5UoO4djMTpX12z43g0gZ8j,"A Choice Collection of Lessons, Suite No. 5 in C Major, Z. 666: III. Corant",0.703,0.362,69027,0.462,0.858,11,0.0995,-12.385,1,0.0492,117.345,5,0.612,5,-0.40713690727711854,0.6638534537375264,-0.06523363142507779,-1.1471947552825357,-0.3618263964653629
Carlos Rivera,1wl4iwGKykkcicF73Msesc,"Sólo Tú (En Vivo)[""Yo Creo"" Tour]",0.517,0.291,244093,0.76,0.0,6,0.927,-5.997999999999999,1,0.044,161.944,3,0.25,39,0.7341309511064551,-0.7324635802793766,1.410696237087112,-1.5205429418328968,0.6113896480258764
American Nightmare,4UUsW976GPWDNUbBhzlTHL,American Death,2.95e-05,0.353,129787,0.923,5.39e-06,6,0.8,-8.056000000000001,0,0.0544,129.27100000000002,4,0.5479999999999999,20,1.3583814910947858,0.4169907736903389,0.3294375408405874,-1.194520581746666,0.29780289061817766
Slimcase,6mWg6z0dfh9S5teiIzwfxw,MajeOmo,0.0189,0.895,234632,0.89,1.17e-06,6,0.1939999999999999,-4.784,0,0.249,124.972,4,0.6679999999999999,0,1.2319994799315042,0.8798582987788149,0.18716927238761907,1.6555458564265138,0.7963723125025265
The Marcus Hedges Trend Orchestra,06524xmg0vtzjsZit6ZfBN,Fortnite: Main Menu Theme Orchestrated,0.5529999999999999,0.47,199000,0.467,0.603,9,0.107,-14.063,1,0.0309,100.005,4,0.0828,26,-0.3879881177069244,-1.3773923319026535,-0.6390721461900138,-0.5792848377129722,-0.6175108371505516
Anita Baker,3KFGJtXiobcnd5e2LjRFpy,You're the Best Thing Yet,0.722,0.493,335133,0.557,0.0,0,0.1169999999999999,-8.652000000000001,1,0.0579,149.825,4,0.523,17,-0.04330990544342883,0.3205600392969067,1.0096380502107418,-0.4583410589713058,0.20698767807445154
Teddy Robb,43dxXEc5kHz64AE26DQ63l,Really Shouldn't Drink Around You,0.621,0.62,224427,0.733,0.0,9,0.0755,-4.794,1,0.0517,73.021,4,0.507,56,0.6307274874274065,0.2588443692851098,-1.5320628314505114,0.2094789366891994,0.7948485673256184
Slow Magic,5fEXWiVbexhxoHJzdPZbXI,SUN,0.166,0.583,235323,0.799,0.68,8,0.1969999999999999,-5.522,0,0.0365,100.013,4,0.237,39,0.88349150975397,-0.7826075621639617,-0.6388073994703988,0.014917205669996922,0.6839199184467045
Summer Avenue,2pqQSPvN9Mz985tuqlnfAN,Falling,0.105,0.59,257387,0.6609999999999999,0.0,2,0.11,-8.045,1,0.0334,107.964,4,0.276,8,0.35498491761660983,-0.6321756165102067,-0.3756822535133052,0.051726181808764954,0.2994790103127768
Timbaland,0AMioMk3m1371Xu6ZOJku3,Man Undercover,0.0541,0.875,281907,0.632,0.000344,11,0.115,-7.3,0,0.143,125.667,4,0.755,0,0.24392193810948384,1.2154372544679606,0.21016914365414932,1.5503773531728908,0.4129980259924344
Armin van Buuren,3TbQDcVmH1Ysx2DAOHghnY,"A State Of Trance (ASOT 886) - The Guy In The Pink Shirt, Pt. 2",0.0356,0.352,57670,0.8059999999999999,0.0,2,0.815,-10.004,1,0.3,106.108,4,0.823,8,0.9102998151522415,1.477728852018097,-0.4371034924639233,-1.199779006909347,0.000977330156469082
Dontcry,6LVFzyxrfA52j7DlsKzNnI,A Cold One,0.174,0.773,116782,0.259,0.474,0,0.125,-13.29,1,0.364,74.367,4,0.715,17,-1.1845777638270027,1.0611480794384682,-1.4875191958753322,1.0140179865794143,-0.49972533497555094
Hugo Wolf,60xejrqPHla5v1SFxniJRI,Verschwiegene Liebe,0.972,0.327,148773,0.0131,1.93e-05,9,0.055,-27.827,1,0.0525,128.439,3,0.0391,7,-2.126315234889153,-1.5459532556223734,0.3019038820006544,-1.3312396359763754,-2.714793698646938
Poppy,2GMgGGx83x0QtJ2Q0qK0Vf,Hair In The Air (Trolls: The Beat Goes On Theme),0.0317,0.5920000000000001,134500,0.8759999999999999,0.000659,8,0.204,-5.515,1,0.0855,120.0,4,0.8809999999999999,7,1.1783828691349598,1.70144815581086,0.022629186147062087,0.06224303213412784,0.6849865400705403
Igor Stravinsky,6u4e1rFx7XWtlEWn7aqT7W,Valse pour les enfants,0.996,0.621,60811,0.1159999999999999,0.8740000000000001,0,0.104,-34.679,1,0.0409999999999999,97.99,4,0.8370000000000001,5,-1.732233145534557,1.5317300632784194,-0.7057552261929749,0.21473736185188053,-3.7588638938644063
Seri,092E907rgmpZdcTTwD5oL4,Something for Everyone,0.431,0.3979999999999999,177815,0.74,1.17e-06,2,0.111,-5.374,0,0.0611,160.003,4,0.392,0,0.6575357928256783,-0.18473700892467984,1.3464620642405871,-0.9578914494260148,0.7064713470649453
Armin van Buuren,3pcrQSZp2lz6GonktziMgU,"A State Of Trance (ASOT 881) - This Week's Service For Dreamers, Pt. 4",0.0813,0.802,32140,0.593,0.0,8,0.193,-11.149,1,0.416,134.185,5,0.91,7,0.09456137946196903,1.8133078077072422,0.49205821336393735,1.1665123162971678,-0.1734914925995147
Three Stars South,609wliVRce7FSrQ11RWSY0,Tennessee,0.125,0.529,231993,0.563,1.48e-06,10,0.153,-6.674,1,0.031,140.082,3,0.503,20,-0.020331357959196206,0.24341545178216056,0.6872096390599478,-0.26903775311478445,0.5083844740668849
Eazy Mac,7EZmbhZDwjbZ2Gj1tS8HF9,ZanXDreams,0.625,0.795,162149,0.691,0.0,7,0.182,-8.221,1,0.363,121.053,4,0.436,34,0.46987765503777507,-0.015018916392238632,0.05747647311635136,1.1297033401583996,0.27266109519919324
Didrick,0VKzFzhn37x6B7OBLaxlPj,Ready to Fly (feat. Adam Young),0.0158,0.546,190281,0.774,0.0,0,0.0966,-5.112,1,0.0385,131.0,4,0.248,34,0.7877475619029989,-0.7401780390308513,0.3866559256173213,-0.17964452534920497,0.7463934706999389
Marco Beltrami,7KOtHKLgPW1GlnCVhcti9J,Old Man,0.532,0.121,189853,0.0956,0.6809999999999999,7,0.0777,-19.867,1,0.0372,148.968,3,0.0354,15,-1.8103602069809488,-1.5602250043126016,0.9812770578720135,-2.414475219488691,-1.5018925378280454
Danell Arma,1H2Qy38lEym8dn29JDlP3H,Oligarch,0.0726,0.8170000000000001,175260,0.898,0.923,11,0.063,-6.497000000000001,0,0.152,128.025,4,0.075,45,1.2626375432438148,-1.4074787210334043,0.28820323926059227,1.2453886937373848,0.5353547636981592
James Barker Band,6SzCgkimMZ97h2GluSWSzd,Keep It Simple,0.0066099999999999,0.6729999999999999,187453,0.8270000000000001,0.0,7,0.18,-3.162,0,0.0389,126.073,4,0.947,71,0.9907247313470575,1.9560252946095222,0.2236050396745968,0.48817547031129965,1.0435237801970294
Banda la Alterada,2neo5VcGnN56h1IQ1NClh8,El Agua Clara (En Vivo),0.439,0.564,164128,0.856,0.0,2,0.408,-3.814,1,0.183,80.846,4,0.8909999999999999,21,1.1017877108541836,1.740020449568233,-1.2731074463273495,-0.08499287242094489,0.9441755946626176
Faze Wave,61c0JAwOKeiQ0MCdvLMdL3,Leagues,0.021,0.471,247390,0.885,0.0974,7,0.122,-6.45,1,0.0436,98.053,4,0.484,21,1.2128506903613099,0.1701280936431518,-0.7036703457760088,-0.5740264125502911,0.5425163660296276
DaBaby,4UlDwgChQITErSxJsZgv63,Best Friend,0.0639,0.878,124107,0.506,0.0,1,0.173,-7.33,1,0.265,150.159,3,0.5579999999999999,52,-0.23862755905940974,0.4555630674477119,1.020691225754657,1.5661526286609344,0.40842679046170993
George Frideric Handel,2OtYpAOC8WDEW8HkSE29FN,"Organ Concerto No. 2 in B-Flat Major, Op. 4 No. 2, HWV 290: II. Allegro",0.927,0.469,306200,0.1969999999999999,0.000294,10,0.282,-19.317,1,0.0372,94.391,4,0.677,11,-1.4220227544974111,0.9145733631604511,-0.824858156679653,-0.5845432628756534,-1.4180865530980966
The Trews,1dXn39r3LaPmnPJrKksoQV,Waiting for Time - Den of Thieves Outtake,2.93e-05,0.52,206147,0.894,0.0,7,0.153,-2.959,1,0.0362,122.082,4,0.614,5,1.2473185115876595,0.6715679124890009,0.0915295199267964,-0.3163635795789148,1.074455807288265
Rubick,5SAIYpPx7TPSR6tpe0mt6o,Alpha,0.0011099999999999,0.858,217757,0.841,0.873,2,0.0271,-5.2170000000000005,1,0.08,123.993,4,0.514,6,1.044341342143601,0.28584497491527094,0.154770892574766,1.4609841254073115,0.7303941463424032
WANIMA,6ahKnsl2tuTCyaBwt45WAz,やってみよう,0.0028899999999999,0.593,169698,0.91,0.0,0,0.212,-2.84,1,0.0605,129.384,4,0.6779999999999999,33,1.3085946382122808,0.9184305925361881,0.3331770882551446,0.0675014572968084,1.092588374893472
El Duo los Tres,1PSSezrGFOtnnd0j3AG9QU,Mi Bendicion,0.111,0.807,260308,0.703,0.0,4,0.355,-7.045,1,0.0631,130.007,4,0.8009999999999999,52,0.5158347500062411,1.392869805751876,0.3537942390451426,1.1928044421105735,0.4518535280035924
JP Cooper,333ADbUpzhT4j9yy0ye117,Wait,0.195,0.529,231173,0.57,0.0,4,0.113,-8.369,1,0.0549,79.793,4,0.263,26,0.006476947439075685,-0.6823195983947917,-1.3079547332966388,-0.26903775311478445,0.25010966658095257
Image Sounds,1MDmr7Ai4fkzO4RjYmXlVJ,Technology,0.00137,0.513,182400,0.56,0.746,7,0.121,-11.858,0,0.0292,99.994,4,0.187,0,-0.0318206317013123,-0.9754690309508267,-0.639436172929484,-0.35317255571768286,-0.2815250256423032
Beres Hammond,4qEyTQ7A0O2sW0pYZO4mex,100% Of Love,0.3429999999999999,0.617,202400,0.507,3.04e-05,0,0.0614,-12.85,1,0.122,88.111,4,0.865,0,-0.2347978011453709,1.6397324857990636,-1.0326843315772192,0.19370366120115595,-0.4326805471915921
Kiddo Marv,6GbgrPOpuvypfqyg1iIwY7,Rush,0.0293,0.7829999999999999,197226,0.542,0.0,0,0.144,-9.483,0,0.465,77.449,4,0.0882,15,-0.10075627415401145,-1.356563293273672,-1.3855255221437561,1.0666022382062252,0.08036445387338385
Str8 Kash,5n6RNivijBpC5jx0jhFhJv,Fucked Your Bitch,0.423,0.872,111673,0.349,5.27e-06,10,0.1669999999999999,-13.298,0,0.5920000000000001,160.047,3,0.178,8,-0.8398995515635075,-1.0101840953324623,1.3479181711984685,1.5346020776848475,-0.5009443311170776
Thunderstorm Sound Bank,3nhkbr9qMBMCTmAyjzP2PT,Irresistible Thunderstorm Sounds,0.675,0.118,66377,0.632,0.969,0,0.408,-28.883000000000003,0,0.053,73.429,5,0.0111,35,0.24392193810948384,-1.653955678143018,-1.5185607487501598,-2.4302504949767343,-2.875701189328439
Emile Danero,5LSLKkLEdgpey1HDssCol9,Psychotic Conversations,0.00257,0.7140000000000001,232542,0.476,0.0,7,0.0973,-15.88,1,0.353,89.738,4,0.474,13,-0.353520296480575,0.13155579988577873,-0.9788414674755729,0.7037709019812273,-0.8943753357947636
TYNAN,0LSiZMDjlc7SlgCTsItQc5,Somewhere Somehow,0.0931,0.685,244110,0.7659999999999999,0.212,0,0.311,-4.146,1,0.0705,146.024,4,0.13,25,0.7571094985906878,-1.1953311053678528,0.8838502650537917,0.551276572263474,0.8935872547892668
PUP,0A31i51V3omHTJMDCJxDfh,Morbid Stuff,0.000101,0.4479999999999999,164600,0.921,0.00197,1,0.238,-3.726,1,0.0591,160.959,4,0.498,60,1.3507219752667081,0.22412930490347405,1.3780992972345483,-0.6949701912919577,0.9575845522194093
Abhi The Nomad,1q2OIZRPuwPFrJzaPgXUKL,Pressure,0.6779999999999999,0.636,239250,0.74,0.0,5,0.236,-4.888999999999999,1,0.35,78.575,4,0.431,36,0.6575357928256783,-0.034305063270925154,-1.3482624213579821,0.2936137392920978,0.7803729881449909
Lalo Mora,0STM0rGWSMR4nrCUJk1eGT,Aunque Me Cueste Llanto,0.233,0.7929999999999999,162427,0.691,0.0,9,0.215,-6.443,1,0.0557,107.381,4,0.8140000000000001,23,0.46987765503777507,1.4430137876364615,-0.39497567070522893,1.1191864898330368,0.5435829876534635
Wynton Marsalis Septet,7n5hCsmJC5uRZE5Rgj343H,Are You Gonna Go My Way,0.631,0.488,456393,0.583,0.00727,2,0.7340000000000001,-7.536,1,0.0495,129.261,4,0.466,21,0.056263800321580626,0.1006979648798805,0.32910660744106834,-0.4846331847847115,0.37703763981740196
Chase Fouraker,4KOJO7tYQgrzTLA8irzvMT,The Middle,0.748,0.425,159451,0.427,0.0,11,0.087,-5.14,1,0.0864,212.967,4,0.629,17,-0.541178434268478,0.7294263531250605,3.0992177214499343,-0.8159139700336235,0.7421269842045961
Sergei Rachmaninoff,0AWznF8fA9QUNcuvfVY4px,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto",0.987,0.173,1020627,0.0668,0.885,7,0.0963,-26.17,0,0.0395,51.75899999999999,4,0.0438,21,-1.9206572349052675,-1.5278242775564082,-2.2356934255065704,-2.1410371110292714,-2.4623091228332563
L D R U,66Vv6IIEE0eD8cglCojFLY,Take My - UZ Remix,0.00208,0.746,195097,0.944,0.346,8,0.1689999999999999,-5.525,0,0.246,140.095,4,0.5329999999999999,23,1.4388064072896012,0.3591323330542793,0.6876398524793219,0.8720405071870234,0.683462794893632
Katherine Jenkins,6so78Of6n85lruqgVHRLW7,Blinded By Your Grace,0.905,0.358,229947,0.357,2e-06,2,0.184,-9.592,1,0.0312,86.58200000000001,3,0.311,39,-0.8092614882511967,-0.4971725883594013,-1.083284048363585,-1.16822845593326,0.06375563144508496
Trey Anastasio,1SZNM3LudqHdcZCp0J4dQb,Petrichor Orchestral - Orchestral,0.933,0.327,946227,0.239,0.335,2,0.156,-11.264,1,0.033,111.164,3,0.136,12,-1.2611729221077796,-1.172187729113429,-0.2697835656674115,-1.3312396359763754,-0.19101456213395854
Johann Sebastian Bach,5O6VdhwsfIvv27sMcAocEH,"Concerto for Flute, Violin & Harpsichord in A Minor, BWV 1044: I. Allegro",0.856,0.286,528120,0.184,1.8e-06,8,0.134,-21.476,0,0.0346,136.579,4,0.442,7,-1.4718096073799156,0.008124459862185195,0.5712836692086467,-1.5468350676463025,-1.7470631367925673
Fearless Motivation,1yJqPzBcErrfYcNoflHWK2,Be so Good They Can’t Ignore You,0.313,0.5870000000000001,258064,0.518,0.0,0,0.376,-10.143,1,0.294,116.198,4,0.294,35,-0.19267046409094366,-0.5627454877469354,-0.10319169234984045,0.0359509063207221,-0.020202727802554457
Hillsong Young & Free,3CMc5c4Ex3OMy1rzk5oIXs,More Of You,0.0763,0.544,214867,0.674,0.0,6,0.148,-4.963,1,0.0289999999999999,128.014,4,0.469,44,0.4047717704991152,0.11226965300709221,0.28783921252112216,-0.19016137567456726,0.7690972738358705
Armin van Buuren,7KEHYvaUg1cHL1EmnZ34cv,A State Of Trance (ASOT 857) - New Music,0.119,0.643,34050,0.603,0.0,1,0.8640000000000001,-10.379,0,0.322,80.225,1,0.591,5,0.13285895860235744,0.582851636847043,-1.2936584104374436,0.33042271543086577,-0.05616311397758677
Tony Valor,6qGvcLOCgnYvAvdawuNuTk,D' Nah Nah (Shaky Bum Bum),0.00555,0.7040000000000001,209320,0.82,2.71e-05,10,0.327,-4.213,0,0.0455,89.99600000000001,4,0.631,4,0.9639164259487852,0.7371408118765351,-0.9703033857679974,0.6511866503544158,0.8833781621039821
The Brilliance,2zpX4LHoTgTZ4SmtTPzZhR,Mercy,0.956,0.0958,376465,0.14,0.125,0,0.0844,-15.401,1,0.0367,81.31,4,0.0378,25,-1.6403189555976245,-1.550967653810832,-1.257752136589695,-2.546987533588256,-0.8213879418208627
Vida Music,25nduknf9L2bUpUbbLCgJU,Battles,0.1989999999999999,0.28,306000,0.674,0.0,0,0.1159999999999999,-6.013,1,0.0287,142.127,4,0.264,18,0.4047717704991152,-0.6784623690190544,0.7548855192614647,-1.578385618622389,0.6091040302605141
Chantel Jeffries,2nN66ASp1YEDvKJhGynjHO,Both Sides (Featuring Vory),0.5920000000000001,0.655,170302,0.785,0.0355,7,0.11,-7.089,1,0.172,124.918,4,0.226,53,0.8298748989574262,-0.8250370852970719,0.18538223203022,0.39352381738303954,0.44514904922519644
Kid Electronic,2MvtWf7QkRbuXg04RbZhK8,Oooh,0.132,0.63,194400,0.6609999999999999,3.94e-05,9,0.596,-5.857,1,0.0313,128.02,4,0.358,0,0.35498491761660983,-0.3158828076997482,0.28803777256083324,0.2620631883160109,0.6328744550202813
Above & Beyond,0ezosKGZsTfdBi3n6wOgSM,Group Therapy (Messages Pt. 1) [ABGT270],0.397,0.542,71042,0.7509999999999999,0.0,2,0.802,-7.455,1,0.311,122.41,5,0.513,6,0.6996631298801052,0.2819877455395336,0.10238413543100058,-0.20067822599992954,0.389379975750358
John Myers Is on Fire,2vxaeQ6Xc50qPhnQrjDxAl,Sacred Navigator,0.942,0.64,105273,0.00874,0.58,7,0.102,-16.555999999999997,1,0.0566,64.079,4,0.7859999999999999,7,-2.1430129793943626,1.3350113651158164,-1.8279834772998804,0.31464743994282235,-0.9973805097537544
Los Traileros Del Norte,21ut7jcqCVEmgvP9YaKyz4,Confesión,0.139,0.7290000000000001,179640,0.6729999999999999,1.7899999999999998e-05,10,0.0721,-5.488,1,0.0321,91.982,4,0.705,23,0.40094201258507595,1.0225757856810953,-0.90458001262364,0.7826472794214445,0.6891006520481922
PBN,5ymqmzUYaM5iAuIoAzjKYX,Gal Ban Gaye,0.00685,0.753,172235,0.937,0.0,3,0.316,-3.468,0,0.063,125.01,4,0.893,19,1.4119981018913297,1.7477349083197082,0.18842681930578942,0.9088494833257914,0.9968971777836397
Gaspar Claus,1UpVpgPkC22ZL0zYwAi9zO,The Machine - Rone Remix,0.763,0.144,377037,0.3779999999999999,0.835,1,0.0763,-17.332,1,0.0405,84.73899999999999,4,0.0358,29,-0.7288365720563814,-1.5586821125623067,-1.1442750738948302,-2.2935314407470244,-1.1156231354818278
The Moody Blues,6jcT3JeqHKUw3atYLwPAU4,Twilight Time - Live,0.3,0.409,206293,0.848,0.00133,7,0.905,-7.217,0,0.0607,125.972,4,0.238,18,1.0711496475418727,-0.7787503327882244,0.22026261233946082,-0.9000487726365219,0.4256451109607721
Armaan Malik,3eI32qXbz0uXW9kNX7pntC,Alo Chhaya,0.109,0.693,252923,0.67,0.0,0,0.0469,-5.521,1,0.0505,129.918,4,0.659,0,0.38945273884295983,0.8451432343971796,0.3508489317894287,0.5933439735649226,0.6840722929643953
Silent Knights,011etE5N0EEAgxGhUarcgg,Whistling Wind (No Fade for Looping),0.93,0.244,183000,0.979,0.901,10,0.505,-12.478,0,0.0473,91.309,3,0.0201,0,1.5728479342809605,-1.6192406137613822,-0.9268518304112295,-1.7676889244789105,-0.37599722661060875
Dante Greer,5rPMfYyTtJ14RShY1jI8a9,Soundtrack of Life Without Music,0.0586,0.594,115827,0.728,0.0,2,0.5329999999999999,-9.558,1,0.45,91.133,4,0.7,14,0.6115786978572122,1.0032896388024088,-0.9326762582427538,0.07275988245948954,0.0689363650465728
Jay Kalyl,2j0KNorK0SG6UNMG6TMN0j,Loco por Ti,0.289,0.7340000000000001,230976,0.818,0.0,9,0.0544,-9.004,1,0.0635,89.98100000000001,4,0.871,29,0.9562569101207076,1.6628758620534874,-0.970799785867275,0.8089394052348502,0.15335184784728467
Tee Grizzley,4UJU5Q60ttr0hnI6lePPqX,First Day Out (feat. Meek Mill) - Remix,0.211,0.6759999999999999,189840,0.562,0.0,9,0.26,-9.886,1,0.373,98.041,4,0.629,49,-0.02416111587323462,0.7294263531250605,-0.7040674658554309,0.5039507457993431,0.018957523243985374
Audio Dope,6jzFXnYNZrMeGo397YvEwv,Sober,0.0434,0.3429999999999999,206750,0.486,0.904,6,0.0811,-8.736,0,0.0367,80.992,4,0.0885,32,-0.3152227173401866,-1.3554061244609508,-1.2682758186943806,-1.2471048333734778,0.19418821858842308
Umakant Barik,1p6BOlDZKxgh4g92YUZOnY,Rati Bara Baje,0.257,0.498,257642,0.884,0.0,11,0.337,-3.79,0,0.109,157.58700000000002,4,0.862,0,1.2090209324472712,1.6281607976718517,1.2665085549169384,-0.43204893315790005,0.9478325830871971
Ultra Shock,448PQRAGjaaYQ5Vkt6hn8U,The Sound Of E - Jorn Van Deynhoven Remix,0.0012,0.5870000000000001,205342,0.8690000000000001,0.918,10,0.94,-6.676,1,0.0488,137.995,4,0.0384,31,1.1515745637366888,-1.5486533161853897,0.6181438385804545,0.0359509063207221,0.5080797250315033
J Alvarez,0YrQZHStnLzQlZCcnGUq0y,6 de la Morning,0.0804,0.657,243166,0.649,0.0,6,0.098,-5.396,0,0.105,143.947,4,0.259,29,0.30902782264814416,-0.6977485158977409,0.8151153979738165,0.40404066770840186,0.7031191076757473
The White Bears,4e2Jqr4L0CVmDR6u17xPJd,Going on a Trip With You,0.0108,0.617,114039,0.7120000000000001,0.879,2,0.375,-7.38,0,0.0309,120.016,4,0.203,23,0.5503025712325912,-0.9137533609390298,0.023158679586291732,0.19370366120115595,0.40080806457716917
Chris Stills,6uzv7ZcwreLiA7DSS3Ju38,Daddy's Little Girl,0.8640000000000001,0.361,207387,0.179,0.0,0,0.11,-13.702,1,0.0349,173.68099999999998,4,0.254,7,-1.49095839695011,-0.7170346627764275,1.7991127681018784,-1.1524531804452167,-0.5625036362641671
Ex Okays,3sxl4pnMOZh75FsbWnLsWf,Bothersome,0.316,0.59,258384,0.55,0.000151,10,0.168,-9.397,0,0.0264,101.007,4,0.4589999999999999,17,-0.07011821084170072,0.07369735924971894,-0.605912619558268,0.051726181808764954,0.09346866239479405
Ghetto Kids,3MnQStkhHNhKuOy5Uk8mHv,Tra Tra Tra,0.034,0.813,187500,0.6970000000000001,0.0581,1,0.1009999999999999,-4.7010000000000005,1,0.1669999999999999,79.98899999999999,4,0.8420000000000001,71,0.49285620252200857,1.5510162101571061,-1.3014684386660784,1.2243549930866597,0.809019397470864
Johann Sebastian Bach,0Ncb053ibrFJgXcgh4TInS,"6 Chorale Preludes ""Schübler"": No. 5, Ach bleib' bei uns, Herr Jesu Christ, BWV 649",0.977,0.1939999999999999,143560,0.0219,0.947,10,0.0917,-23.512,1,0.0396,132.907,3,0.387,15,-2.092613365245611,-0.20402315580336636,0.44976492490548386,-2.030610182612968,-2.057297654811068
The Knocks,2iNq9ecrEMXih7ip5GH6mY,Goodbyes (feat. Method Man) - Yung Bae Remix,0.152,0.804,195344,0.8740000000000001,1.24e-05,8,0.144,-5.257999999999999,1,0.0903,116.011,4,0.604,23,1.170723353306883,0.6329956187316279,-0.10938014692083478,1.17702916662253,0.72414679111708
Johann Sebastian Bach,6oRzSmzgeDK3C1T6ygUkEv,"Concerto in D Minor After BWV 146, BWV 188 and BWV 1052: II. Adagio",0.872,0.15,373814,0.105,0.916,0,0.107,-18.668,0,0.0402,137.5,3,0.0467,24,-1.7743604825889838,-1.51663831236677,0.6017626353042926,-2.2619808897709377,-1.3191954911167572
HoneyComeBear,4Fd4dsZI5ehmreHPPe86hd,SpaceJellyfish - クラゲ,0.175,0.7090000000000001,273375,0.6579999999999999,0.0698,10,0.1989999999999999,-8.04,1,0.0288,144.006,4,0.536,41,0.34349564387449333,0.37070402118149165,0.817067905030975,0.6774787761678215,0.30024088290123097
Mall Grab,4ZGua6F6m7opQwgKjNMXJR,Orange County,0.00589,0.763,418936,0.508,0.7829999999999999,0,0.098,-12.999,1,0.0454,120.014,4,0.2239999999999999,20,-0.23096804323133205,-0.8327515440485469,0.023092492906387735,0.961433734952603,-0.4553843503275238
Nokae,0Lfq9QqIkEvsez9uCNGYUs,Wander,7.5e-05,0.5920000000000001,205538,0.774,0.85,11,0.105,-8.185,0,0.0426,100.027,4,0.2739999999999999,20,0.7877475619029989,-0.6398900752616817,-0.6383440927110731,0.06224303213412784,0.2781465778360625
Social Repose,0TbCd5wn5vDZxEa6fOVU6r,Emperor's New Cloths - Acapella,0.607,0.6759999999999999,156715,0.638,0.0,11,0.0976,-9.171,1,0.046,94.499,4,0.7490000000000001,20,0.26690048559371693,1.192293878213537,-0.8212840759648544,0.5039507457993431,0.1279053033929185
Gwen Stefani,1FyRjLtKXMexZvDshi6mml,Santa Claus Is Coming To Town,0.192,0.502,177693,0.8170000000000001,0.0,5,0.321,-3.355,1,0.0565,148.827,4,0.645,21,0.9524271522066691,0.7911420231368574,0.9766108969388041,-0.4110152325071755,1.0141154982827019
ManM,6SczusQFVnEYSNjIAo2eFi,Goes Away,0.0127,0.7120000000000001,224545,0.575,0.0,11,0.324,-8.12,0,0.0423,132.016,4,0.633,13,0.025625737009269893,0.7448552706280097,0.42027875900839223,0.693254051655865,0.2880509214859657
